user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,sentiment_label,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10
BAE Systems Australia,"Adelaide, Australia","Our mission: support Australia's defence and national security. Our aim: reduce costs, increase value.",7/26/2011 1:39,5012,853,2677,FALSE,7/27/2020 2:45,ceo gabby costigan sat austdefence share insight program impact covid,['COVID19'],Hootsuite Inc.,FALSE,Fear,15533,,,,,,,,,
Wendy,Arizona,"Wife, mother, daughter, friend, antique dealer,cancer survivor , crochet nut, seamstress, crafter, bookworm, spirit-filled,#lupus, #restinpowerpatrickwayne",10/12/2011 5:51,660,1204,3497,FALSE,7/27/2020 2:42,branch family tree sick covid came home hospital deserves tshirt grateful maskupaz facewithmedicalmaskcactus,"['covid19', 'Grateful', 'MaskUpAZ']",Twitter for iPhone,FALSE,Anger,15551,,,,,,,,,
Themuzshop,"California, USA","Im a woodworker , builder, maker and repairer. Subscribe on youtube https://t.co/N92q0cVbjI",1/11/2017 22:43,313,452,208,FALSE,7/27/2020 2:42,cov hug least month since ive hugged parent well covid hug parent,"['covid19', 'hugs', 'parents']",Instagram,FALSE,Fear,15565,,,,,,,,,
Public Health is the Economy,"Sarasota, FL ","All the marketing or growth hacks in the world will never fix poor product quality, lack of engagement or a shoddy customer experience",8/12/2016 20:39,10875,7333,489912,FALSE,7/27/2020 2:42,floridian said spread covid serious problem state say,['COVID19'],Twitter for Android,FALSE,Fear,15566,,,,,,,,,
Shenzhen Pages,"Shenzhen, China",News from China and the Greater Bay Area - business • leisure • technology • design • real estate • politics • life and more!,10/15/2016 16:07,1181,305,2348,FALSE,7/27/2020 2:41,truck driver diagnosed covid hongkong july th spent time working luohu liantang,"['Covid19', 'HongKong']",Twitter for Android,FALSE,Fear,15576,,,,,,,,,
Roberto Jones,"corrupt, criminal australia","Human Rights are universal ¡Si a la Vida, no a la minería! #DDHH España Guatemala Honduras AméricaLatina #DerechosHumanos #HumanRights Refugees #UN Photographer",7/11/2009 12:21,3105,1127,94823,FALSE,7/27/2020 2:40,honduras terrible received communication people informing bank beginning thre,"['Honduras', 'banks']",Twitter Web App,FALSE,Anger,15577,,,,,,,,,
Branterrius,"Memphis, TN",Longway Video Out On Youtube 🎥 add me on insta @branb.901 👻Trumuney19,6/14/2020 7:49,8,83,1,FALSE,7/27/2020 2:40,sick nigga covid facewithmedicalmaskcovid moneybaggyo,['COVID19'],Twitter for iPhone,FALSE,Sad,15584,,,,,,,,,
☭Satan’s Communist☭,America’s Sunshine Hellscape,"Sun: Aries. Moon: Aquarius. Rising: Libra. INFP-T. Life Path: 7. Enneagram: 6w5. Satanist. Luxemburgist. Depression, Anxiety, CPTSD. ACAB.",5/7/2020 1:24,384,372,2968,FALSE,7/27/2020 2:39,here another short thread state education locally fucking nightmare please read share,['education'],Twitter for iPhone,FALSE,Fear,15591,,,,,,,,,
tom reddington,"Melbourne, Victoria",Organiser for climate justice and energy democracy @apheda. views are my own,11/8/2012 8:45,305,1133,2215,FALSE,7/27/2020 2:39,reversing privitsation common among goverments australia covid highlight need take back democrati,['covid19'],Twitter Web App,FALSE,Fear,15596,,,,,,,,,
Limmer neener neener 🌈,"Resistance Town, USA","#resistance 🧷 fighter. In the back alleys, I see my sister. In the trauma centers, I see my mother. I kneel with them, for their lives matter. He/Him #Z22",11/8/2011 15:43,9843,9749,47595,FALSE,7/27/2020 2:39,jon hoadley already going trump hold accountable small business failing due covid,['COVID19'],Twitter for iPhone,FALSE,Fear,15599,,,,,,,,,
Free Malaysia Today,"ÜT: 3.099457,101.681025",Free and Independent #FMTNews,1/5/2010 16:17,153041,2,2,FALSE,7/27/2020 2:38,u biotech firm moderna expects produce million dos year starting fmtnews vaccine covid,"['FMTNews', 'Vaccine', 'Covid19']",Twitter Web App,FALSE,Fear,15604,,,,,,,,,
Tom Taylor,Melbourne. Australia.,"#1 NYT Bestselling writer-DCEASED, SUICIDE SQUAD, SPIDER-MAN, SEVEN SECRETS, WOLVERINE, INJUSTICE, X-MEN, STAR WARS comics. Creator/EP THE DEEP TV on Netflix",4/11/2011 13:07,57269,860,82820,TRUE,7/27/2020 2:37,hit record high covid victoria never forget dangerous role andrew bolt herald sun ti,['Covid19'],Twitter for iPhone,FALSE,Fear,15612,,,,,,,,,
Deborah Evans,United States,Official Twitter of the Thomas Evans Memorial Scholarship Fund  at Alabama State University,1/23/2019 2:16,16,75,967,FALSE,7/27/2020 2:37,infection rate le detroitschools summerschool covid,"['DetroitSchools', 'summerschool', 'COVID19']",Twitter for Android,FALSE,Fear,15614,,,,,,,,,
stephen parsons, Virginia,"Computational Analysis of Eustatic & Tectonic Signals in Upper Cretaceous Foreland; baseball; int’l relations/polisci; chronic pain; father, son, dog lover",3/20/2012 14:39,1938,2420,179668,FALSE,7/27/2020 2:36,u likely officially exceed death morning didnt need bad covid,['covid19'],Twitter for iPad,FALSE,Fear,15622,,,,,,,,,
Aaron Derfel,Montreal,I'm the health-care journalist at the Montreal Gazette.,7/1/2010 1:19,17605,193,5530,TRUE,7/27/2020 2:33,eight client two employee nautilus plus gym contracted covid past day tva nouve,['COVID19'],Twitter Web App,FALSE,Fear,15645,,,,,,,,,
Karen 🇨🇦🇨🇦🇨🇦,"GTA Ontario, Canada","Mom, wife, artisan, CPC and solicitous citizen. COVID is bad, but so is corruption #BahamasTrip, #LavScam and #WEscandal. I’m #KickAssKaren until #TrudeauMustGo",11/26/2011 18:42,2944,2012,43011,FALSE,7/27/2020 2:33,covidiots wonder brampton one highest covid rate canada unbelievable fordnation,"['COVIDIOTS', 'COVID19']",Twitter for iPhone,FALSE,Fear,15655,,,,,,,,,
Reza,Canada,Imperare sibi maximum imperium est. (Most powerful is he who has himself in his own power.) - Lucius Annaeus Seneca,12/16/2011 3:08,279,246,6786,FALSE,7/27/2020 2:32,sweden didnt destroy people life amp economy due covid look death,['COVID19'],Twitter for iPhone,FALSE,Fear,15659,,,,,,,,,
CommSec,Australia,Keep up to date with the latest news and information on investment markets from Australia's leading online broker. Support can be reached at @CommSecSupport,11/3/2008 11:48,38932,720,1219,TRUE,7/27/2020 2:32,estia health ehe tumbling due covid outbreak ardeer amp heidelberg west home victoria ehe,['covid19'],TweetDeck,FALSE,Fear,15664,,,,,,,,,
John B Hammer,"Pittsburgh, Pennsyltucky",Son of a Steelworker. Stronger than Dirt. Larry was clearly the best Stooge.,8/6/2008 14:00,1396,1387,18969,FALSE,7/27/2020 2:31,benghazi dead american covid dead american counting,"['Benghazi', 'COVID19']",Twitter for iPhone,FALSE,Fear,15672,,,,,,,,,
WHY,Behind U,Best revenge is success & happiness. Retired at 53. Spending time with my Dad before it's too late.,2/26/2014 0:32,196,720,9,FALSE,7/27/2020 2:30,senatemajldr democrat amp nancy wearamask dumb maga moroninchief supporter remember covid pandemic h,"['WearAMask', 'MAGA', 'MoronInChief', 'COVID19', 'Pandemic']",Twitter Web App,FALSE,Sad,15677,,,,,,,,,
Karen Smith,"Dallas, TX",New to Twitter! Happily married mother of 6! Wine drinker. 43 Years old 💁🏼‍♀️ God first! Anti-Vax 💉❌ #TRUMP2020 #4moreyears,5/30/2020 23:53,1,18,2,FALSE,7/27/2020 2:30,mandatory mask wearing illegal go rightsyou cant force wear one womantippinghandmediumlightskintonewomangesturingNOmediumlightskintonenailpolishlightskintonecovid maskoff nomask,"['COVID19', 'maskoff', 'nomask']",Twitter for iPhone,FALSE,Sad,15681,,,,,,,,,
Damo Pelham🦈,"Lake Grace, Western Australia","Country Lad, Family, Grain, Manganese, Mineral Sands.",5/6/2019 23:40,4884,1978,67265,FALSE,7/27/2020 2:29,need convincing bad covid victoria ive scaled case number worst day c,"['COVID19', 'Victoria']",Twitter for iPhone,FALSE,Fear,15690,,,,,,,,,
Chicken Biscuit,United States,"Above all, a pragmatist who tastes great with honey.",7/14/2017 17:04,33,345,573,FALSE,7/27/2020 2:29,mortality rate covid fl age retirement le reopenschools,"['COVID19', 'ReopenSchools']",Twitter for iPhone,FALSE,Fear,15693,,,,,,,,,
Roxane L.M,"Georgia USA , Montreal Canada ",#TWDFamily @vincentmward @gilliardl_jr @mcbridemelissa @JoshMcDermitt @wwwbigbaldhead @ironesingleton,11/23/2009 8:13,3399,3058,46759,FALSE,7/27/2020 2:29,thehill dont think know people home poor handling covid trump administration stupid facewithrollingeyes,['COVID19'],Twitter for iPhone,FALSE,Sad,15694,,,,,,,,,
Southport Corridor Chicago,"Chicago, IL",All the latest news of what is happening for Residents by Residents in Chicago's Southport Corridor. #SouthportCorridor,8/15/2013 0:56,7334,958,27344,FALSE,7/27/2020 2:29,hair cuttery closed permanently southportcorridor covid,"['SouthportCorridor', 'COVID19']",Twitter Web App,FALSE,Fear,15695,,,,,,,,,
Dipanshu Naware,"Durg, India","Researcher, focused, music lover",3/27/2015 12:30,16,93,506,FALSE,7/27/2020 2:28,dainikbhaskar covid case drastically rising durgbhilai chhattisgarh common man must knowled,['COVID19'],Twitter for Android,FALSE,Fear,15702,,,,,,,,,
Gabby Sandy,REALTOR® in Sunny Arizona!!,Professional REALTOR® Let’s go Buy or Let me List your Property Today Gabby Sandy Long Realty RealEstateAgentInArizona,6/28/2009 9:18,110,97,148,FALSE,7/27/2020 2:27,anyone know whats happening pet lost life due covid brokenheartdisappointedface pet receiv,['covid19'],Twitter for iPhone,FALSE,Fear,15708,,,,,,,,,
Sally Heukers,Australia,"Entrepreneur, digi nomad & mad festival goer.  Living every day with purpose, grit & heart! 
#BlackLivesMatter #ResponsibleBusiness #ClimateJustice  😊",1/13/2010 11:48,154,235,871,FALSE,7/27/2020 2:27,new covidvic case victoria austraila today blame game please need pull together help,['CovidVic'],Twitter Web App,FALSE,Fear,15709,,,,,,,,,
Calum Fairweather,"Huntly, Scotland","29 years old from Huntly, Aberdeenshire 🏴󠁧󠁢󠁳󠁣󠁴󠁿 snapchat: calumfmetal instagram: calumfairweather",3/8/2017 19:54,3940,4177,6619,FALSE,7/27/2020 2:27,face mask social distancing contact tracing give shit facewithtearsofjoyfacewithtearsofjoy covidiots coveryourface coronavirus,"['COVIDIOTS', 'CoverYourFace', 'coronavirus']",Twitter for iPhone,FALSE,Fear,15710,,,,,,,,,
Hamish McGowan,Australia,"I'm Professor of Atmospheric Sciences  with research & teaching interests in coastal & alpine meteorology, climate change and meteorological hazards.",11/24/2017 21:39,128,20,166,FALSE,7/27/2020 2:26,shut gate annastaciamp covid enters queensland late queensland premier,"['COVID19', 'Queensland']",Twitter Web App,FALSE,Fear,15717,,,,,,,,,
Pornography Is Not Education,"Colorado, USA","Get the porn out of our schools!

Popular K-12 ""research databases"" linked to sex industry marketing - we've all been sold a bill of goods...",2/14/2017 15:57,297,1225,2563,FALSE,7/27/2020 2:25,wouldnt covid least worry maybe pornforkids,['covid19'],Twitter Web App,FALSE,Fear,15722,,,,,,,,,
Mid Day,"Mumbai, India","Get all the Latest City & National News, Best Entertainment and Sports Stories on https://t.co/MNVrLYAQvZ #MaximumCityMaximumEntertainment",4/16/2009 3:48,667372,129,1273,TRUE,7/27/2020 2:25,nationwide lockdown forced million continue pregnancy via prutha bhosley coronavirus coronaupdate,"['Coronavirus', 'CoronaUpdate']",Hootsuite Inc.,FALSE,Fear,15726,,,,,,,,,
NDTV,India,"Breaking news alerts from India.

Instagram: https://t.co/TDCRCVHlmd
YouTube: https://t.co/ocjlisfywV",5/1/2009 20:34,13423720,15,0,TRUE,7/27/2020 2:23,indiaisrael partnership currently focussed combating covid jaishankar,['COVID19'],Twitter Web App,FALSE,Fear,15735,,,,,,,,,
PARVEZ IBN E AHAD,Prisoner of Paradise,The person who tries to keep everyone happy and always cares for everyone is the most lonely person.,6/14/2019 9:44,614,293,2572,FALSE,7/27/2020 2:22,painfullife brokenheart brokenheart brokenheart israel army destroyed another palestinian covid testing center israeloccupiedpalestine,"['Painfullife', 'COVID19', 'IsraelOccupiedPalestine']",Twitter for Android,FALSE,Fear,15742,,,,,,,,,
#DigitalHealth Futurist 👨‍💻,"London, UK","#DigitalHealth Futurist. Day 110 lingering #covid19 symptoms. Health Data, Human Focus, Global Perspective. Tweets my own. #longcovid",11/19/2011 23:45,13244,401,83,FALSE,7/27/2020 2:21,day life post covid symptom despite hour needed fall asleep sleep duration,['covid19'],Twitter Web App,FALSE,Fear,15751,,,,,,,,,
🖤𝕬𝖒𝖊𝖑𝖎𝖆💚𝕬𝖓𝖊𝖘𝖙𝖍𝖊𝖘𝖎𝖆🖤free☠OF☠,United States,"NSFW MINORS DNI 🔞
#witch #goth #catlady #slut #switch #pansexual
👻 ameliaraven666
$30 tribute to DM to cashapp🤑
 $ameliaravenblack666",1/28/2020 20:09,1095,2175,2935,FALSE,7/27/2020 2:20,start pet thread coraline black izzy gray post pet pet,['pets'],Twitter for Android,FALSE,Fear,15757,,,,,,,,,
Rich Howard Stein,USA,"Due to an Influx of Superstitious, Hyperbolic Socialists. I recuse myself from Jury duty by claiming myself unacceptable to judge due to being a non-conformist.",1/2/2012 23:50,492,83,30,FALSE,7/27/2020 2:19,want notice chinese wear mask covid stupidity,"['Chinese', 'COVID19']",Twitter Web App,FALSE,Fear,15768,,,,,,,,,
Patrice McInaw,"Honey Brook, PA",A 55 year old liberal who joined Twitter after the election to vent so I wouldn't go crazy!,11/19/2014 1:57,306,569,69079,FALSE,7/27/2020 2:19,suzeqknits hang shero feel bad healthcare worker people w,['shero'],Twitter for iPhone,FALSE,Sad,15772,,,,,,,,,
Rose Webster,Canada,"I question everything. Fighter for the underdog. Exposing the minority report. Your title does not automatically = more knowledgeable, wise, or ethical.",5/28/2011 3:43,1055,833,57451,FALSE,7/27/2020 2:18,veryscarypeople climatechange globalwarming ppl push facewithmedicalmask contacttracing covid deadly,"['VeryScaryPeople', 'ClimateChange', 'GlobalWarming', 'ContactTracing', 'COVID19']",Twitter Web App,FALSE,Fear,15779,,,,,,,,,
Sarita London,"City of London, London","Analyst (MSc Finance Risk Management), interested politics, good music, Classical Jazz.  Lib Dem. ""Newbie Treat me gently"". British Asian Love Europe.",6/3/2018 2:24,179,359,917,FALSE,7/27/2020 2:17,look bad india covid suspect number much higher reported loudlycryingface,['COVID19'],Twitter Web App,FALSE,Fear,15786,,,,,,,,,
Jai,"New Mexico, USA","Just your average guy that likes guys and does guy stuff, whatever that is.  No time for judging or bullying.",12/31/2016 10:15,17,46,242,FALSE,7/27/2020 2:17,jasonrapert got wrong covid going beat covidsbitch deserve suffer,"['COVID19', 'COVID19sbitch']",Twitter for Android,FALSE,Sad,15787,,,,,,,,,
moneycontrol,Mumbai,"Moneycontrol is India’s No. 1 financial portal. Tune in for breaking news, in-depth analyses, best investment tools. Get #MCPro for exclusive content & benefits",8/26/2009 7:55,888292,285,980,TRUE,7/27/2020 2:17,vandebharatmission repatriation flight schedule update airplanepilot coronavirus covidindia covid,"['VandeBharatMission', 'Coronavirus', 'COVIDIndia', 'Covid19']",Twitter Web App,FALSE,Fear,15792,,,,,,,,,
Nine News Queensland,"Brisbane, Australia",Queensland's nightly 6.00pm news with @Loftea and @9MelissaDownes. Simulcast on River 94.9FM.,4/29/2009 2:14,135039,7715,957,TRUE,7/27/2020 2:16,victoria rocked worst day covid pandemic new virus case overnight six fata,['COVID19'],Hootsuite Inc.,FALSE,Sad,15797,,,,,,,,,
George Amoako-Nimako,"Greater Accra, Ghana","Husband, Father, Mentor, Minister of Christ Jesus and dedicated to seeing good come through the lives of others.",1/27/2011 3:03,158,456,405,FALSE,7/27/2020 2:16,spiritual charge lockdown covid philevery evil system must bow name jesus pray ev,"['Spiritual', 'Charge', 'To', 'Lockdown', 'Covid19']",Twitter for Android,FALSE,Sad,15803,,,,,,,,,
Professor Mark Osborn,Melbourne,"(still) Living in a Microbial World.
Focused now on #COVID19 #ClimateEmergency & #Microbes
#Microbiology Professor @RMIT University Australia. 
Tweets personal.",11/30/2010 22:13,2128,1721,1484,FALSE,7/27/2020 2:15,need convincing bad covid victoria ive scaled case number worst day c,"['COVID19', 'Victoria']",Twitter Web App,FALSE,Fear,15807,,,,,,,,,
sri2tweet,"Hyderabad, India","Indian/Hyderabadi/IITian - WFH even before corona.

Fan of Mahesh Babu and Sidharth Shukla.

Never abuse but won't keep quiet if someone do in my TL.

Give/Take",12/2/2018 8:25,1187,1384,13067,FALSE,7/27/2020 2:15,world fail understand physical chemical property covid mathematician back bencher understood math,['covid19'],Twitter for Android,FALSE,Fear,15809,,,,,,,,,
FloridaGuy2.0,"Florida, USA","If not me, then who? If not now, then when?",3/21/2020 13:26,8,74,70,FALSE,7/27/2020 2:14,mcuban covid taught u anything need serious policy discussion businessesin,['COVID19'],Twitter for iPhone,FALSE,Fear,15819,,,,,,,,,
Dawn D. Lap,New Orleans! Where else?,"I love the Lord, my family and Saints Football. In that order...oh...and wine!",4/1/2011 4:15,231,982,2568,FALSE,7/27/2020 2:08,watching beacharoundtheworld covid quarantine self torture really dumb partwearyface maskup stayhomesavelives,"['BeachAroundTheWorld', 'COVID19', 'Quarantine', 'MaskUp', 'StayHomeSaveLives']",Twitter for iPhone,FALSE,Sad,15875,,,,,,,,,
The New Indian Express,Chennai,"All the tweets for breaking news & views.
Facebook: https://t.co/2JWnDQzN07
YouTube: https://t.co/j6jQDbuEjK",12/5/2009 9:24,445549,552,540,TRUE,7/27/2020 2:08,covid forced captain uttarakhand speciallyabled cricket team rajendra singh dhami manual labour,['COVID19'],Twitter Web App,FALSE,Fear,15878,,,,,,,,,
Lien Schuller,Islip Terrace NY,Single mom of an autistic son named https://t.co/5nx9kXdWBu weightlifting. hate cardio. just trying to get through life one step at a time.,11/28/2012 14:38,257,371,14224,FALSE,7/27/2020 2:07,tired people playing covid yes common cold form corona virus covid,['covid19'],Instagram,FALSE,Sad,15882,,,,,,,,,
சிலம்பரசன் Chilambarasan,சென்னை Chennai,| Scientist | Rationalist | Feminist | Philosopher | Liberal - Radical | தமிழ் Tamil | Indian | Engineer |,11/25/2018 4:07,476,4995,20677,FALSE,7/27/2020 2:05,chennaicorporation planning study role inexperienced sanitary inspector rise number,['ChennaiCorporation'],Twitter Web App,FALSE,Fear,15901,,,,,,,,,
